Año;Mes;Lote;Fracción;Distrito;NOMBRE;Total
2022;septiembre;1;VIDRIO COMERCIAL;1;Centro;68,46
2022;septiembre;2;PAPEL-CARTON;3;Retiro;246,77
2022;septiembre;2;PAPEL-CARTON;4;Salamanca;404,08
2022;septiembre;2;PAPEL-CARTON;5;Chamartín;297,86
2022;septiembre;2;PAPEL-CARTON;14;Moratalaz;140,03
2022;septiembre;2;PAPEL-CARTON;15;Ciudad Lineal;413,59
2022;septiembre;2;PAPEL-CARTON;16;Hortaleza;339,52
2022;septiembre;2;PAPEL-CARTON;19;Vicálvaro;67,26
2022;septiembre;2;PAPEL-CARTON;20;San Blas - Canillejas;222,05
2022;septiembre;2;PAPEL-CARTON;21;Barajas;81,68
2022;septiembre;2;CARTON COMERCIAL;3;Retiro;62,73
2022;septiembre;2;CARTON COMERCIAL;4;Salamanca;214,73
2022;septiembre;2;CARTON COMERCIAL;5;Chamartín;105,34
2022;septiembre;2;CARTON COMERCIAL;14;Moratalaz;15,05
2022;septiembre;2;CARTON COMERCIAL;15;Ciudad Lineal;24,44
2022;septiembre;2;CARTON COMERCIAL;16;Hortaleza;57,34
2022;septiembre;2;CARTON COMERCIAL;19;Vicálvaro;4,23
2022;septiembre;2;CARTON COMERCIAL;20;San Blas - Canillejas;47,66
2022;septiembre;2;CARTON COMERCIAL;21;Barajas;11,05
2022;septiembre;2;CLINICOS;3;Retiro;160,18
2022;septiembre;2;CLINICOS;4;Salamanca;111,08
2022;septiembre;2;CLINICOS;15;Ciudad Lineal;108,4
2022;septiembre;2;ENVASES;3;Retiro;255
2022;septiembre;2;ENVASES;4;Salamanca;345,02
2022;septiembre;2;ENVASES;5;Chamartín;359,78
2022;septiembre;2;ENVASES;14;Moratalaz;310,42
2022;septiembre;2;ENVASES;15;Ciudad Lineal;544,62
2022;septiembre;2;ENVASES;16;Hortaleza;566
2022;septiembre;2;ENVASES;19;Vicálvaro;305,38
2022;septiembre;2;ENVASES;20;San Blas - Canillejas;462,54
2022;septiembre;2;ENVASES;21;Barajas;126,88
2022;septiembre;2;ORGANICA;3;Retiro;655,64
2022;septiembre;2;ORGANICA;4;Salamanca;993,92
2022;septiembre;2;ORGANICA;5;Chamartín;870,42
2022;septiembre;2;ORGANICA;14;Moratalaz;454,04
2022;septiembre;2;ORGANICA;15;Ciudad Lineal;1033,28
2022;septiembre;2;ORGANICA;16;Hortaleza;853,26
2022;septiembre;2;ORGANICA;19;Vicálvaro;226,46
2022;septiembre;2;ORGANICA;20;San Blas - Canillejas;697,04
2022;septiembre;2;ORGANICA;21;Barajas;453,06
2022;septiembre;2;PUNTOS LIMPIOS;3;Retiro;2,14
2022;septiembre;2;PUNTOS LIMPIOS;5;Chamartín;115,58
2022;septiembre;2;PUNTOS LIMPIOS;14;Moratalaz;57,4
2022;septiembre;2;PUNTOS LIMPIOS;15;Ciudad Lineal;73,28
2022;septiembre;2;PUNTOS LIMPIOS;16;Hortaleza;69,84
2022;septiembre;2;PUNTOS LIMPIOS;19;Vicálvaro;33,84
2022;septiembre;2;PUNTOS LIMPIOS;20;San Blas - Canillejas;64,86
2022;septiembre;2;PUNTOS LIMPIOS;21;Barajas;34,7
2022;septiembre;2;RCD;3;Retiro;85,96
2022;septiembre;2;RCD;4;Salamanca;26,56
2022;septiembre;2;RCD;5;Chamartín;81,82
2022;septiembre;2;RCD;14;Moratalaz;54,76
2022;septiembre;2;RCD;15;Ciudad Lineal;94,76
2022;septiembre;2;RCD;16;Hortaleza;69,8
2022;septiembre;2;RCD;19;Vicálvaro;79,46
2022;septiembre;2;RCD;20;San Blas - Canillejas;68,18
2022;septiembre;2;RCD;21;Barajas;14,8
2022;septiembre;2;RESTO;3;Retiro;1392,92
2022;septiembre;2;RESTO;4;Salamanca;2179,24
2022;septiembre;2;RESTO;5;Chamartín;2094,68
2022;septiembre;2;RESTO;14;Moratalaz;1111,86
2022;septiembre;2;RESTO;15;Ciudad Lineal;2868,88
2022;septiembre;2;RESTO;16;Hortaleza;2676,24
2022;septiembre;2;RESTO;19;Vicálvaro;1574,42
2022;septiembre;2;RESTO;20;San Blas - Canillejas;2509,56
2022;septiembre;2;RESTO;21;Barajas;805,22
2022;septiembre;2;VIDRIO;3;Retiro;275,78
2022;septiembre;2;VIDRIO;4;Salamanca;258,28
2022;septiembre;2;VIDRIO;5;Chamartín;252,88
2022;septiembre;2;VIDRIO;14;Moratalaz;212,12
2022;septiembre;2;VIDRIO;15;Ciudad Lineal;184,96
2022;septiembre;2;VIDRIO;16;Hortaleza;125,54
2022;septiembre;2;VIDRIO;19;Vicálvaro;146,28
2022;septiembre;2;VIDRIO;20;San Blas - Canillejas;178,9
2022;septiembre;2;VIDRIO;21;Barajas;84,74
2022;septiembre;2;VIDRIO COMERCIAL;4;Salamanca;56,32
2022;septiembre;3;PAPEL-CARTON;2;Arganzuela;366,04
2022;septiembre;3;PAPEL-CARTON;11;Carabanchel;326,7
2022;septiembre;3;PAPEL-CARTON;12;Usera;151,52
2022;septiembre;3;PAPEL-CARTON;13;Puente de Vallecas;231,14
2022;septiembre;3;PAPEL-CARTON;17;Villaverde;162,26
2022;septiembre;3;PAPEL-CARTON;18;Villa de Vallecas;150,08
2022;septiembre;3;CARTON COMERCIAL;2;Arganzuela;28,76
2022;septiembre;3;CARTON COMERCIAL;11;Carabanchel;35,08
2022;septiembre;3;CARTON COMERCIAL;12;Usera;14,72
2022;septiembre;3;CARTON COMERCIAL;13;Puente de Vallecas;17,82
2022;septiembre;3;CARTON COMERCIAL;17;Villaverde;6,92
2022;septiembre;3;CLINICOS;12;Usera;140,02
2022;septiembre;3;CLINICOS;13;Puente de Vallecas;34,22
2022;septiembre;3;CONTENEDORES DE ROPA;2;Arganzuela;0,18
2022;septiembre;3;ENVASES;2;Arganzuela;327,06
2022;septiembre;3;ENVASES;11;Carabanchel;780,12
2022;septiembre;3;ENVASES;12;Usera;402,44
2022;septiembre;3;ENVASES;13;Puente de Vallecas;825,18
2022;septiembre;3;ENVASES;17;Villaverde;518,66
2022;septiembre;3;ENVASES;18;Villa de Vallecas;320,22
2022;septiembre;3;ORGANICA;2;Arganzuela;604,04
2022;septiembre;3;ORGANICA;11;Carabanchel;1112,68
2022;septiembre;3;ORGANICA;12;Usera;565,52
2022;septiembre;3;ORGANICA;13;Puente de Vallecas;880,38
2022;septiembre;3;ORGANICA;17;Villaverde;727,82
2022;septiembre;3;ORGANICA;18;Villa de Vallecas;1429,16
2022;septiembre;3;PUNTOS LIMPIOS;2;Arganzuela;57,16
2022;septiembre;3;PUNTOS LIMPIOS;11;Carabanchel;45,78
2022;septiembre;3;PUNTOS LIMPIOS;12;Usera;33,36
2022;septiembre;3;PUNTOS LIMPIOS;13;Puente de Vallecas;37,42
2022;septiembre;3;PUNTOS LIMPIOS;17;Villaverde;39,78
2022;septiembre;3;PUNTOS LIMPIOS;18;Villa de Vallecas;73,52
2022;septiembre;3;RCD;2;Arganzuela;53,78
2022;septiembre;3;RCD;11;Carabanchel;22,33
2022;septiembre;3;RCD;12;Usera;51,31
2022;septiembre;3;RCD;13;Puente de Vallecas;44,1
2022;septiembre;3;RCD;17;Villaverde;53,9
2022;septiembre;3;RCD;18;Villa de Vallecas;60,56
2022;septiembre;3;RESTO;2;Arganzuela;1768,44
2022;septiembre;3;RESTO;11;Carabanchel;4058,08
2022;septiembre;3;RESTO;12;Usera;1869,58
2022;septiembre;3;RESTO;13;Puente de Vallecas;3750,94
2022;septiembre;3;RESTO;17;Villaverde;2344,5
2022;septiembre;3;RESTO;18;Villa de Vallecas;2454,1
2022;septiembre;3;VIDRIO;2;Arganzuela;202,32
2022;septiembre;3;VIDRIO;11;Carabanchel;114
2022;septiembre;3;VIDRIO;12;Usera;248,12
2022;septiembre;3;VIDRIO;13;Puente de Vallecas;140,32
2022;septiembre;3;VIDRIO;17;Villaverde;90,94
2022;septiembre;3;VIDRIO;18;Villa de Vallecas;100,1
2022;septiembre;3;VIDRIO COMERCIAL;13;Puente de Vallecas;2,8
2022;septiembre;3;ANIMALES MUERTOS;99;Sin Distrito;7,46
2022;septiembre;3;PILAS;99;Sin Distrito;4,21
2022;octubre;1;PAPEL-CARTON;1;Centro;441,68
2022;octubre;1;PAPEL-CARTON;6;Tetuán;376,56
2022;octubre;1;PAPEL-CARTON;7;Chamberí;234,16
2022;octubre;1;PAPEL-CARTON;8;Fuencarral - El Pardo;659,62
2022;octubre;1;PAPEL-CARTON;9;Moncloa - Aravaca;381,73
2022;octubre;1;PAPEL-CARTON;10;Latina;405,97
2022;octubre;1;CARTON COMERCIAL;1;Centro;237,87
2022;octubre;1;CARTON COMERCIAL;6;Tetuán;70,82
2022;octubre;1;CARTON COMERCIAL;7;Chamberí;73,62
2022;octubre;1;CARTON COMERCIAL;8;Fuencarral - El Pardo;5,02
2022;octubre;1;CARTON COMERCIAL;9;Moncloa - Aravaca;4,66
2022;octubre;1;CARTON COMERCIAL;10;Latina;1,32
2022;octubre;1;CAMA DE CABALLO;9;Moncloa - Aravaca;55,83
2022;octubre;1;CLINICOS;1;Centro;168,18
2022;octubre;1;CLINICOS;6;Tetuán;15,8
2022;octubre;1;CLINICOS;8;Fuencarral - El Pardo;318,56
2022;octubre;1;CLINICOS;9;Moncloa - Aravaca;242,14
2022;octubre;1;CLINICOS;10;Latina;33,54
2022;octubre;1;CONTENEDORES DE ROPA;6;Tetuán;0,18
2022;octubre;1;CONTENEDORES DE ROPA;9;Moncloa - Aravaca;0,18
2022;octubre;1;CONTENEDORES DE ROPA;10;Latina;0,18
2022;octubre;1;ENVASES;1;Centro;264,88
2022;octubre;1;ENVASES;6;Tetuán;397,6
2022;octubre;1;ENVASES;7;Chamberí;362,84
2022;octubre;1;ENVASES;8;Fuencarral - El Pardo;709,48
2022;octubre;1;ENVASES;9;Moncloa - Aravaca;337
2022;octubre;1;ENVASES;10;Latina;614,98
2022;octubre;1;ORGANICA;1;Centro;1129,08
2022;octubre;1;ORGANICA;6;Tetuán;841,38
2022;octubre;1;ORGANICA;7;Chamberí;842,4
2022;octubre;1;ORGANICA;8;Fuencarral - El Pardo;1580,22
2022;octubre;1;ORGANICA;9;Moncloa - Aravaca;1016,44
2022;octubre;1;ORGANICA;10;Latina;1268,26
2022;octubre;1;PUNTOS LIMPIOS;8;Fuencarral - El Pardo;122,92
2022;octubre;1;PUNTOS LIMPIOS;9;Moncloa - Aravaca;44,9
2022;octubre;1;PUNTOS LIMPIOS;10;Latina;137,12
2022;octubre;1;RCD;1;Centro;142,145
2022;octubre;1;RCD;6;Tetuán;56,345
2022;octubre;1;RCD;7;Chamberí;42,44
2022;octubre;1;RCD;8;Fuencarral - El Pardo;93,545
2022;octubre;1;RCD;9;Moncloa - Aravaca;49,945
2022;octubre;1;RCD;10;Latina;51,875
2022;octubre;1;RESTO;1;Centro;4564,12
2022;octubre;1;RESTO;6;Tetuán;2475,52
2022;octubre;1;RESTO;7;Chamberí;2248,42
2022;octubre;1;RESTO;8;Fuencarral - El Pardo;3390,92
2022;octubre;1;RESTO;9;Moncloa - Aravaca;2518,94
2022;octubre;1;RESTO;10;Latina;3263,6
2022;octubre;1;VIDRIO;1;Centro;734,36
2022;octubre;1;VIDRIO;6;Tetuán;413,66
2022;octubre;1;VIDRIO;7;Chamberí;247,76
2022;octubre;1;VIDRIO;8;Fuencarral - El Pardo;411,86
2022;octubre;1;VIDRIO;9;Moncloa - Aravaca;185,88
2022;octubre;1;VIDRIO;10;Latina;169,54
2022;octubre;1;VIDRIO COMERCIAL;1;Centro;79,62
2022;octubre;2;PAPEL-CARTON;3;Retiro;284,41
2022;octubre;2;PAPEL-CARTON;4;Salamanca;449,05
2022;octubre;2;PAPEL-CARTON;5;Chamartín;319,38
2022;octubre;2;PAPEL-CARTON;14;Moratalaz;142,43
2022;octubre;2;PAPEL-CARTON;15;Ciudad Lineal;404,67
2022;octubre;2;PAPEL-CARTON;16;Hortaleza;346
2022;octubre;2;PAPEL-CARTON;19;Vicálvaro;54,82
2022;octubre;2;PAPEL-CARTON;20;San Blas - Canillejas;230,61
2022;octubre;2;PAPEL-CARTON;21;Barajas;78,38
2022;octubre;2;CARTON COMERCIAL;3;Retiro;56,09
2022;octubre;2;CARTON COMERCIAL;4;Salamanca;235,64
2022;octubre;2;CARTON COMERCIAL;5;Chamartín;111,02
2022;octubre;2;CARTON COMERCIAL;14;Moratalaz;7,67
2022;octubre;2;CARTON COMERCIAL;15;Ciudad Lineal;9,85
2022;octubre;2;CARTON COMERCIAL;16;Hortaleza;42,04
2022;octubre;2;CARTON COMERCIAL;19;Vicálvaro;3,34
2022;octubre;2;CARTON COMERCIAL;20;San Blas - Canillejas;40,68
2022;octubre;2;CARTON COMERCIAL;21;Barajas;10,85
2022;octubre;2;CLINICOS;3;Retiro;181,6
2022;octubre;2;CLINICOS;4;Salamanca;119,2
2022;octubre;2;CLINICOS;15;Ciudad Lineal;123,62
2022;octubre;2;ENVASES;3;Retiro;272,78
2022;octubre;2;ENVASES;4;Salamanca;356,18
2022;octubre;2;ENVASES;5;Chamartín;379,58
2022;octubre;2;ENVASES;14;Moratalaz;323,8
2022;octubre;2;ENVASES;15;Ciudad Lineal;569,34
2022;octubre;2;ENVASES;16;Hortaleza;580,56
2022;octubre;2;ENVASES;19;Vicálvaro;322,56
2022;octubre;2;ENVASES;20;San Blas - Canillejas;502,3
2022;octubre;2;ENVASES;21;Barajas;120,46
2022;octubre;2;ORGANICA;3;Retiro;717,7
2022;octubre;2;ORGANICA;4;Salamanca;1069,72
2022;octubre;2;ORGANICA;5;Chamartín;948,88
2022;octubre;2;ORGANICA;14;Moratalaz;490,64
2022;octubre;2;ORGANICA;15;Ciudad Lineal;1086,24
2022;octubre;2;ORGANICA;16;Hortaleza;896,28
2022;octubre;2;ORGANICA;19;Vicálvaro;243,28
2022;octubre;2;ORGANICA;20;San Blas - Canillejas;750,06
2022;octubre;2;ORGANICA;21;Barajas;466,14
2022;octubre;2;PUNTOS LIMPIOS;3;Retiro;1,4
2022;octubre;2;PUNTOS LIMPIOS;5;Chamartín;102,06
2022;octubre;2;PUNTOS LIMPIOS;14;Moratalaz;47,08
2022;octubre;2;PUNTOS LIMPIOS;15;Ciudad Lineal;80,6
2022;octubre;2;PUNTOS LIMPIOS;16;Hortaleza;75,88
2022;octubre;2;PUNTOS LIMPIOS;19;Vicálvaro;26,5
2022;octubre;2;PUNTOS LIMPIOS;20;San Blas - Canillejas;72,48
2022;octubre;2;PUNTOS LIMPIOS;21;Barajas;44,18
2022;octubre;2;RCD;3;Retiro;45,9
2022;octubre;2;RCD;4;Salamanca;40,42
2022;octubre;2;RCD;5;Chamartín;82,35
2022;octubre;2;RCD;14;Moratalaz;66,12
2022;octubre;2;RCD;15;Ciudad Lineal;52,94
2022;octubre;2;RCD;16;Hortaleza;41,08
2022;octubre;2;RCD;19;Vicálvaro;55,13
2022;octubre;2;RCD;20;San Blas - Canillejas;90,37
2022;octubre;2;RCD;21;Barajas;31,6
2022;octubre;2;RESTO;3;Retiro;1429,6
2022;octubre;2;RESTO;4;Salamanca;2372,6
2022;octubre;2;RESTO;5;Chamartín;2198,38
2022;octubre;2;RESTO;14;Moratalaz;1189,44
2022;octubre;2;RESTO;15;Ciudad Lineal;3051,64
2022;octubre;2;RESTO;16;Hortaleza;2695,68
2022;octubre;2;RESTO;19;Vicálvaro;1629,18
2022;octubre;2;RESTO;20;San Blas - Canillejas;2587,7
2022;octubre;2;RESTO;21;Barajas;834,48
2022;octubre;2;VIDRIO;3;Retiro;315,9
2022;octubre;2;VIDRIO;4;Salamanca;274,02
2022;octubre;2;VIDRIO;5;Chamartín;300,68
2022;octubre;2;VIDRIO;14;Moratalaz;244,58
2022;octubre;2;VIDRIO;15;Ciudad Lineal;210,74
2022;octubre;2;VIDRIO;16;Hortaleza;149,52
2022;octubre;2;VIDRIO;19;Vicálvaro;172,18
2022;octubre;2;VIDRIO;20;San Blas - Canillejas;155,38
2022;octubre;2;VIDRIO;21;Barajas;88,34
2022;octubre;2;VIDRIO COMERCIAL;4;Salamanca;65,34
2022;octubre;3;PAPEL-CARTON;2;Arganzuela;380,2
2022;octubre;3;PAPEL-CARTON;11;Carabanchel;331,68
2022;octubre;3;PAPEL-CARTON;12;Usera;150
2022;octubre;3;PAPEL-CARTON;13;Puente de Vallecas;219,8
2022;octubre;3;PAPEL-CARTON;17;Villaverde;157,44
2022;octubre;3;PAPEL-CARTON;18;Villa de Vallecas;147,4
2022;octubre;3;CARTON COMERCIAL;2;Arganzuela;31,12
2022;octubre;3;CARTON COMERCIAL;11;Carabanchel;34,3
2022;octubre;3;CARTON COMERCIAL;12;Usera;14,02
2022;octubre;3;CARTON COMERCIAL;13;Puente de Vallecas;18,7
2022;octubre;3;CARTON COMERCIAL;17;Villaverde;7,18
2022;octubre;3;CLINICOS;12;Usera;160,62
2022;octubre;3;CLINICOS;13;Puente de Vallecas;35,78
2022;octubre;3;ENVASES;2;Arganzuela;358,38
2022;octubre;3;ENVASES;11;Carabanchel;804,68
2022;octubre;3;ENVASES;12;Usera;417,2
2022;octubre;3;ENVASES;13;Puente de Vallecas;878,96
2022;octubre;3;ENVASES;17;Villaverde;521,24
2022;octubre;3;ENVASES;18;Villa de Vallecas;331,3
2022;octubre;3;ORGANICA;2;Arganzuela;654,72
2022;octubre;3;ORGANICA;11;Carabanchel;1160,48
2022;octubre;3;ORGANICA;12;Usera;598,78
2022;octubre;3;ORGANICA;13;Puente de Vallecas;925,96
2022;octubre;3;ORGANICA;17;Villaverde;759,18
2022;octubre;3;ORGANICA;18;Villa de Vallecas;1515,52
2022;octubre;3;PUNTOS LIMPIOS;2;Arganzuela;59,6
2022;octubre;3;PUNTOS LIMPIOS;11;Carabanchel;38,7
2022;octubre;3;PUNTOS LIMPIOS;12;Usera;32,6
2022;octubre;3;PUNTOS LIMPIOS;13;Puente de Vallecas;41,32
2022;octubre;3;PUNTOS LIMPIOS;17;Villaverde;45,3
2022;octubre;3;PUNTOS LIMPIOS;18;Villa de Vallecas;71,66
2022;octubre;3;RCD;2;Arganzuela;64,83
2022;octubre;3;RCD;11;Carabanchel;22,36
2022;octubre;3;RCD;12;Usera;36,93
2022;octubre;3;RCD;13;Puente de Vallecas;44,28
2022;octubre;3;RCD;17;Villaverde;52,13
2022;octubre;3;RCD;18;Villa de Vallecas;55,91
2022;octubre;3;RESTO;2;Arganzuela;1831,28
2022;octubre;3;RESTO;11;Carabanchel;4250,68
2022;octubre;3;RESTO;12;Usera;1977,44
2022;octubre;3;RESTO;13;Puente de Vallecas;3970,86
2022;octubre;3;RESTO;17;Villaverde;2492
2022;octubre;3;RESTO;18;Villa de Vallecas;2430,68
2022;octubre;3;VIDRIO;2;Arganzuela;120,86
2022;octubre;3;VIDRIO;11;Carabanchel;144,02
2022;octubre;3;VIDRIO;12;Usera;346,76
2022;octubre;3;VIDRIO;13;Puente de Vallecas;261,92
2022;octubre;3;VIDRIO;17;Villaverde;70,66
2022;octubre;3;VIDRIO;18;Villa de Vallecas;147,38
2022;octubre;3;VIDRIO COMERCIAL;13;Puente de Vallecas;3,16
2022;octubre;3;ANIMALES MUERTOS;99;Sin Distrito;7,96
2022;noviembre;1;PAPEL-CARTON;1;Centro;453,9
2022;noviembre;1;PAPEL-CARTON;6;Tetuán;382,06
2022;noviembre;1;PAPEL-CARTON;7;Chamberí;297,7
2022;noviembre;1;PAPEL-CARTON;8;Fuencarral - El Pardo;677,239
2022;noviembre;1;PAPEL-CARTON;9;Moncloa - Aravaca;318,98
2022;noviembre;1;PAPEL-CARTON;10;Latina;337,1
2022;noviembre;1;CARTON COMERCIAL;1;Centro;227,34
2022;noviembre;1;CARTON COMERCIAL;6;Tetuán;77,32
2022;noviembre;1;CARTON COMERCIAL;7;Chamberí;82,18
2022;noviembre;1;CARTON COMERCIAL;8;Fuencarral - El Pardo;22,82
2022;noviembre;1;CARTON COMERCIAL;10;Latina;24,9
2022;noviembre;1;CAMA DE CABALLO;9;Moncloa - Aravaca;54,925
2022;noviembre;1;CLINICOS;1;Centro;169,14
2022;noviembre;1;CLINICOS;6;Tetuán;12,26
2022;noviembre;1;CLINICOS;8;Fuencarral - El Pardo;318,66
2022;noviembre;1;CLINICOS;9;Moncloa - Aravaca;243,62
2022;noviembre;1;CLINICOS;10;Latina;36,82
2022;noviembre;1;CONTENEDORES DE ROPA;1;Centro;13,818
2022;noviembre;1;CONTENEDORES DE ROPA;6;Tetuán;6,265
2022;noviembre;1;CONTENEDORES DE ROPA;7;Chamberí;6,891
2022;noviembre;1;CONTENEDORES DE ROPA;8;Fuencarral - El Pardo;4,13
2022;noviembre;1;CONTENEDORES DE ROPA;9;Moncloa - Aravaca;1,436
2022;noviembre;1;CONTENEDORES DE ROPA;10;Latina;3,624
2022;noviembre;1;ENVASES;1;Centro;265,58
2022;noviembre;1;ENVASES;6;Tetuán;394,06
2022;noviembre;1;ENVASES;7;Chamberí;349,16
2022;noviembre;1;ENVASES;8;Fuencarral - El Pardo;647,38
2022;noviembre;1;ENVASES;9;Moncloa - Aravaca;359,8
2022;noviembre;1;ENVASES;10;Latina;623,56
2022;noviembre;1;ORGANICA;1;Centro;1083,82
2022;noviembre;1;ORGANICA;6;Tetuán;886,4
2022;noviembre;1;ORGANICA;7;Chamberí;832,02
2022;noviembre;1;ORGANICA;8;Fuencarral - El Pardo;1584,44
2022;noviembre;1;ORGANICA;9;Moncloa - Aravaca;1065,12
2022;noviembre;1;ORGANICA;10;Latina;1291,1
2022;noviembre;1;PUNTOS LIMPIOS;8;Fuencarral - El Pardo;115,36
2022;noviembre;1;PUNTOS LIMPIOS;9;Moncloa - Aravaca;41,72
2022;noviembre;1;PUNTOS LIMPIOS;10;Latina;136,66
